<<<<<<< HEAD
Taxa,Tag,Country,Locality,Location,Latitude,Longitude,Pres.time,Col.Date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,BL,ITxBL,
HOVERFLY,ALLO-AUS-387,Australia,STANT,StanthorpeAPPLE015_2017,-28.51,151.88,0,26/09/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Female,0.0422,0.038672,0.003528,3.048,11.555,35.21964,
HOVERFLY,ALLO-AUS-388,Australia,STANT,StanthorpeAPPLE023_2017,-28.51,151.86,0,23/09/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Male,0.0696,0.067166,0.002434,3.105,11.405,35.412525,
HOVERFLY,ALLO-AUS-389,Australia,STANT,StanthorpeAPPLE092_2017,-28.62,151.98,0,8/10/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Male,0.0745,0.067166,0.007334,3.625,12.791,46.367375,
HOVERFLY,ALLO-AUS-390,Australia,STANT,StanthorpeAPPLE026_2017,-28.51,151.88,0,26/09/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Male,0.046,0.038672,0.007328,3.348,14.647,49.038156,
HOVERFLY,ALLO-AUS-391,Australia,STANT,StanthorpeAPPLE024_2017,-28.55,151.89,0,23/09/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Female,0.074,0.067166,0.006834,3.122,12.662,39.530764,
HOVERFLY,ALLO-AUS-392,Australia,STANT,StanthorpeAPPLE084_2017,-28.53,151.91,0,8/10/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Male,0.0754,0.067166,0.008234,3.715,14.637,54.376455,
HOVERFLY,ALLO-AUS-393,Australia,STANT,StanthorpeAPPLE016_2017,-28.51,151.88,0,26/09/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Female,0.0439,0.038672,0.005228,3.215,12.352,39.71168,
HOVERFLY,ALLO-AUS-394,Australia,STANT,StanthorpeAPPLE074_2017,-28.53,151.91,0,5/10/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Female,0.0478,0.038672,0.009128,3.445,13.42,46.2319,
HOVERFLY,ALLO-AUS-395,Australia,STANT,StanthorpeAPPLE003_2017,-28.51,151.86,0,18/09/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Female,0.0476,0.038672,0.008928,3.832,14.16,54.26112,
HOVERFLY,ALLO-AUS-398,Australia,STANT,StanthorpeAPPLE069_2017,-28.53,151.91,0,5/10/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Female,0.044,0.038672,0.005328,2.909,13.025,37.889725,
HOVERFLY,ALLO-AUS-400,Australia,STANT,StanthorpeAPPLE041_2017,-28.63,151.99,0,3/10/2017,Apple,Hand,Syrphidae,Syrphinae,Syrphini,Melangyna,Austrosyrphus,viridiceps,Female,0.0747,0.067166,0.007534,3.968,15.368,60.980224,
HOVERFLY,C1Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Female,NA,NA,0.005,2.793,11.179,31.222947,
HOVERFLY,C2Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Female,NA,NA,0.0068,3.684,15.354,56.564136,
HOVERFLY,C3Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,messp1,Female,NA,NA,0.0196,5.266,17.173,90.433018,
HOVERFLY,C5Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,erisp3,Male,NA,NA,0.01565,6.863,16.965,116.430795,
HOVERFLY,C6Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Male,NA,NA,0.0064,4.754,15.79,75.06566,
HOVERFLY,C7Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Allobaccha,NA,allsp1,Male,NA,NA,0.0026,2.541,12.989,33.005049,
HOVERFLY,C8Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,messp1,Female,NA,NA,0.0149,5.51,16.417,90.45767,
HOVERFLY,C11Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,messp1,Female,NA,NA,0.0108,4.472,15.23,68.10856,
HOVERFLY,C12Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Milesiini,Orthoprosopa,NA,ortsp1,Female,NA,NA,0.0034,3.019,12.201,36.834819,
HOVERFLY,C13Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,messp1,Female,NA,NA,0.0145,5.615,16.497,92.630655,
HOVERFLY,C16Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Syrphinae,Syrphini,Simosyrphus,NA,simsp1,Male,NA,NA,0.0044,3.441,15.2106,52.3396746,
HOVERFLY,C17Mareeba2016,Australia,MAREE,Mareeba,-16.99,145.46,0,1/08/2016,Mango,Hand,Syrphidae,Eristalinae,Eristalini,Mesembrius,NA,messp1,Female,NA,NA,0.0256,6.766,19.365,131.02359,
HOVERFLY,IRE20170113,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,5/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Bacchini ,Melanostoma,NA,mellinum,Male,0.0415,0.037233333,0.004266667,1.7,8.7,14.79,
HOVERFLY,IRE20170171,Ireland,DUBLIN,South DublinGNI 1,53.29,-6.42,0,14/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Bacchini ,Melanostoma,NA,mellinum,Male,0.0406,0.037233333,0.003366667,1.8,8.1,14.58,
HOVERFLY,IRE20170397,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,30/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Bacchini ,Melanostoma,NA,mellinum,Male,0.0412,0.037233333,0.003966667,1.7,8.5,14.45,
HOVERFLY,IRE20170023,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,12/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Meliscaeva,NA,auricollis,Female,0.0397,0.037233333,0.002466667,2,8,16,
HOVERFLY,IRE20170191,Ireland,DUBLIN,South DublinGNI 4,53.29,-6.42,0,1/08/2017,Oregano vulgare,NA,Syrphidae,Eristalinae,Eristalini,Myathropa,NA,florea,Female,0.0539,0.037233333,0.016666667,4.1,13.1,53.71,
HOVERFLY,IRE20170271,Ireland,DUBLIN,South DublinUCD 4,53.31,-6.23,0,25/07/2017,Hypochaeris radicata,NA,Syrphidae,Eristalinae,Eristalini,Myathropa,NA,florea,Female,0.074,0.037233333,0.036766667,4.9,13.1,64.19,
HOVERFLY,IRE20170012,Ireland,DUBLIN,South DublinGNI 3,53.29,-6.42,0,20/06/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Bacchini ,Platycheirus,NA,albimanus,Female,0.042,0.037233333,0.004766667,2,8.1,16.2,
HOVERFLY,IRE20170026,Ireland,DUBLIN,South DublinUCD 1,53.31,-6.23,0,5/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Bacchini ,Platycheirus,NA,albimanus,Male,0.0401,0.037233333,0.002866667,1.8,8.6,15.48,
HOVERFLY,IRE20170353,Ireland,DUBLIN,South DublinUCD 4,53.31,-6.23,0,30/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Bacchini ,Platycheirus,NA,albimanus,Male,0.0409,0.037233333,0.003666667,2,8.7,17.4,
HOVERFLY,IRE20170361,Ireland,DUBLIN,South DublinUCD 4,53.31,-6.23,0,5/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Bacchini ,Platycheirus,NA,albimanus,Female,0.0396,0.037233333,0.002366667,1.8,7.9,14.22,
HOVERFLY,IRE20170391,Ireland,DUBLIN,South DublinUCD 2,53.31,-6.23,0,30/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Bacchini ,Platycheirus,NA,albimanus,Male,0.0415,0.037233333,0.004266667,2.2,8.6,18.92,
HOVERFLY,IRE20170521,Ireland,DUBLIN,South DublinGNI 4,53.29,-6.42,0,6/09/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Bacchini ,Platycheirus,NA,albimanus,Female,0.0403,0.037233333,0.003066667,1.5,6.5,9.75,
HOVERFLY,IRE20170396,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,30/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Eristalinae,Brachyopini,Ripponesia,NA,splendens,Female,0.0413,0.037233333,0.004066667,1.9,6.5,12.35,
HOVERFLY,IRE20170137,Ireland,DUBLIN,South DublinGNI 3,53.29,-6.42,0,24/07/2017,Plantago lanceolata,NA,Syrphidae,Syrphinae,Syrphini,Scaeva,NA,pyrastri,Female,0.0659,0.037233333,0.028666667,3.1,12.5,38.75,
HOVERFLY,IRE20170028,Ireland,DUBLIN,South DublinGNI 1,53.29,-6.42,0,6/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,scripta,Male,0.0527,0.037233333,0.015466667,2.2,13.5,29.7,
HOVERFLY,IRE20170089,Ireland,DUBLIN,South DublinTCD 1,53.31,-6.26,0,1/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,scripta,Male,0.0414,0.037233333,0.004166667,1.8,11.8,21.24,
HOVERFLY,IRE20170235,Ireland,DUBLIN,South DublinUCD 2,53.31,-6.23,0,24/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,scripta,Male,0.0408,0.037233333,0.003566667,1.6,10.1,16.16,
HOVERFLY,IRE20170523,Ireland,DUBLIN,South DublinTCD 1,53.31,-6.26,0,30/08/2017,Filipendula ulmaria,NA,Syrphidae,Eristalinae,Milesiini,Syritta,NA,pipiens,Female,0.0441,0.037233333,0.006866667,1.9,9.3,17.67,
HOVERFLY,IRE20170015,Ireland,DUBLIN,South DublinGNI 3,53.29,-6.42,0,4/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Syrphus,NA,ribesii,Male,0.047,0.037233333,0.009766667,2.9,9.2,26.68,
HOVERFLY,IRE20170130,Ireland,DUBLIN,South DublinUCD 4,53.31,-6.23,0,24/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Syrphus,NA,ribesii,Female,0.0631,0.037233333,0.025866667,3.6,12.4,44.64,
HOVERFLY,IRE20170131,Ireland,DUBLIN,South DublinUCD 4,53.31,-6.23,0,24/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Syrphus,NA,ribesii,Female,0.0612,0.037233333,0.023966667,3.5,11.5,40.25,
HOVERFLY,IRE20170178,Ireland,DUBLIN,South DublinGNI 2,53.29,-6.42,0,27/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Syrphus,NA,ribesii,Male,0.0575,0.046966667,0.010533333,3.5,10.6,37.1,
HOVERFLY,IRE20170306,Ireland,DUBLIN,South DublinTCD 1,53.31,-6.26,0,1/09/2017,Filipendula ulmaria,NA,Syrphidae,Syrphinae,Syrphini,Syrphus,NA,ribesii,Female,0.057,0.037233333,0.019766667,3.4,12.2,41.48,
HOVERFLY,IRE20170322,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,5/07/2017,Filipendula ulmaria,NA,Syrphidae,Syrphinae,Syrphini,Syrphus,NA,ribesii,Male,0.0457,0.037233333,0.008466667,3,9.7,29.1,
HOVERFLY,IRE20170422,Ireland,DUBLIN,South DublinGNI 4,53.29,-6.42,0,6/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Chrysotoxum,NA,bicinctum,Female,0.0565,0.037233333,0.019266667,3.3,11.2,36.96,
HOVERFLY,IRE20170018,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,7/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,balteatus,Female,0.0546,0.046966667,0.007633333,2.4,9.8,23.52,
HOVERFLY,IRE20170030,Ireland,DUBLIN,South DublinGNI 1,53.29,-6.42,0,6/07/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,balteatus,Female,0.0531,0.046966667,0.006133333,2.4,9.8,23.52,
HOVERFLY,IRE20170117,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,3/08/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,balteatus,Male,0.0437,0.037233333,0.006466667,3,10,30,
HOVERFLY,IRE20170186,Ireland,DUBLIN,South DublinTCD 2,53.31,-6.26,0,18/07/2017,Cirsium vulgare,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,balteatus,Male,0.0435,0.037233333,0.006266667,3.1,10,31,
HOVERFLY,IRE20170227,Ireland,DUBLIN,South DublinUCD 3,53.31,-6.23,0,24/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,balteatus,Female,0.0478,0.037233333,0.010566667,2.3,8.6,19.78,
HOVERFLY,IRE20170541,Ireland,DUBLIN,South DublinTCD 1,53.31,-6.26,0,1/09/2017,Hypochaeris radicata,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,balteatus,Male,0.0405,0.037233333,0.003266667,2.1,8.4,17.64,
HOVERFLY,IRE20170309,Ireland,DUBLIN,South DublinUCD 4,53.31,-6.23,0,5/09/2017,Hypochaeris radicata,NA,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,tenax,Male,0.0638,0.037233333,0.026566667,4.1,13,53.3,
HOVERFLY,IRE20170538,Ireland,DUBLIN,South DublinTCD 1,53.31,-6.26,0,1/09/2017,Hypochaeris radicata,NA,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,tenax,Male,0.0681,0.037233333,0.030866667,5,14.5,72.5,
HOVERFLY,IRE20170545,Ireland,DUBLIN,South DublinTCD 1,53.31,-6.26,0,1/09/2017,Hypochaeris radicata,NA,Syrphidae,Eristalinae,Eristalini,Eristalis,NA,tenax,Female,0.0657,0.037233333,0.028466667,4.4,13.3,58.52,
HOVERFLY,IRE20170078,Ireland,DUBLIN,South DublinUCD 2,53.31,-6.23,0,5/07/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Eupeodes,NA,luniger,Female,0.0597,0.037233333,0.022466667,2.3,9.5,21.85,
HOVERFLY,IRE20170254,Ireland,DUBLIN,South DublinUCD 1,53.31,-6.23,0,16/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Eupeodes,NA,luniger,Female,0.0524,0.037233333,0.015166667,3,11.3,33.9,
HOVERFLY,IRE20170260,Ireland,DUBLIN,South DublinGNI 2,53.29,-6.42,0,27/06/2017,Plantago lanceolata,NA,Syrphidae,Syrphinae,Syrphini,Eupeodes,NA,corollae,Female,0.0408,0.037233333,0.003566667,2.1,8,16.8,
HOVERFLY,IRE20170487,Ireland,DUBLIN,South DublinGNI 3,53.29,-6.42,0,27/06/2017,Phacelia tanacetifolia,NA,Syrphidae,Syrphinae,Syrphini,Eupeodes,NA,luniger,Female,0.0469,0.037233333,0.009666667,2.9,10,29,
HOVERFLY,IRE20170580,Ireland,DUBLIN,South DublinTCD 2,53.31,-6.26,0,16/07/2017,Hypochaeris radicata,NA,Syrphidae,Eristalinae,Rhingini,Ferdinandea,NA,cuprea,Female,0.0525,0.037233333,0.015266667,3.5,10.1,35.35,
HOVERFLY,SpainBF415,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Eristalinae,Merodontini,Platynochaetus,NA,setosus,Female,NA,NA,0.0581,4.55,13.74,62.517,
HOVERFLY,SpainBF417,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Syrphinae,Syrphini,Episyrphus,NA,baleatus,Female,NA,NA,0.0133,2.8,13.85,38.78,
HOVERFLY,SpainBF422,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Eristalinae,Volucellini,Volucella,NA,elegans,Female,NA,NA,0.0432,5.99,18.83,112.7917,
HOVERFLY,SpainBF425,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,taeniops,Female,NA,NA,0.0348,3.53,13.58,47.9374,
HOVERFLY,SpainBF428,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,NA,scripta,Male,NA,NA,0.0047,1.58,10.35,16.353,
HOVERFLY,SpainBF433,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Eristalinae,Eristalini,Myathropa,NA,florea,Male,NA,NA,0.0017,3.46,12.68,43.8728,
HOVERFLY,SpainBF463,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Eristalinae,Milesiini,Syritta,NA,pipiens,Male,NA,NA,0.0055,1.85,9.94,18.389,
HOVERFLY,SpainBF465,Spain,SPAIN,NA,NA,NA,NA,NA,NA,NA,Syrphidae,Eristalinae,Eristalini,Eristalinus,NA,megacephalus,Male,NA,NA,0.0071,2.99,10.05,30.0495,
BEE,BRIS_001,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0871,0.059,0.0281,5.06,17.127,86.66262,
BEE,BRIS_002,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Male,0.1148,0.059,0.0558,6.842,22.501,153.951842,
BEE,BRIS_003,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1545,0.06,0.0945,7.378,22.832,168.454496,
BEE,BRIS_004,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0954,0.059,0.0364,5.522,17.865,98.65053,
BEE,BRIS_005,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0895,0.057,0.0325,5.403,18.163,98.134689,
BEE,BRIS_006,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0931,0.058,0.0351,5.452,16.143,88.011636,
BEE,BRIS_007,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Male,0.1054,0.058,0.0474,6.252,20.068,125.465136,
BEE,BRIS_008,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0957,0.059,0.0367,5.147,16.832,86.634304,
BEE,BRIS_009,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1497,0.057,0.0927,7.387,23.386,172.752382,
BEE,BRIS_010,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0995,0.06,0.0395,5.672,17.116,97.081952,
BEE,BRIS_011,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0913,0.058,0.0333,5.486,17.743,97.338098,
BEE,BRIS_012,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Male,0.0996,0.057,0.0426,5.37,18.552,99.62424,
BEE,BRIS_014,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.151,0.058,0.093,7.608,22.007,167.429256,
BEE,BRIS_015,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1594,0.058,0.1014,7.822,22.936,179.405392,
BEE,BRIS_017,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1044,0.058,0.0464,6.005,17.815,106.979075,
BEE,BRIS_018,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.0914,0.059,0.0324,5.277,17.347,91.540119,
BEE,BRIS_019,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,4/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1595,0.059,0.1005,7.764,23.117,179.480388,
BEE,BRIS_020,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1234,0.058,0.0654,7.327,21.612,158.351124,
BEE,BRIS_021,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.116,0.058,0.058,7.041,22.558,158.830878,
BEE,BRIS_022,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1113,0.058,0.0533,6.631,18.85,124.99435,
BEE,BRIS_023,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Male,0.1208,0.06,0.0608,6.517,22.35,145.65495,
BEE,BRIS_024,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,pascuorum,Female,0.0871,0.058,0.0291,4.776,16.615,79.35324,
BEE,BRIS_025,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1303,0.058,0.0723,7.034,21.222,149.275548,
BEE,BRIS_026,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.131,0.058,0.073,8.182,23.864,195.255248,
BEE,BRIS_027,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Female,0.0938,0.059,0.0348,5.024,15.565,78.19856,
BEE,BRIS_028,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Male,0.0996,0.058,0.0416,6.145,18.956,116.48462,
BEE,BRIS_030,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1103,0.057,0.0533,6.767,20.152,136.368584,
BEE,BRIS_031,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.1659,0.06,0.1059,8.176,24.164,197.564864,
BEE,BRIS_032,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.125,0.058,0.067,7.369,23.309,171.764021,
BEE,BRIS_033,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,terrestris,Female,0.156,0.06,0.096,8.182,23.908,195.615256,
BEE,BRIS_036,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,lapidarius,Male,0.105,0.06,0.045,5.993,20.747,124.336771,
BEE,BRIS_037,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,lucorum,Male,0.1194,0.058,0.0614,6.811,22.385,152.464235,
BEE,BRIS_038,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,pascuorum,Male,0.0872,0.06,0.0272,5.094,14.888,75.839472,
BEE,BRIS_039,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,pascuorum,Female,0.0903,0.059,0.0313,5.191,15.617,81.067847,
BEE,BRIS_040,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,pascuorum,Female,0.0986,0.06,0.0386,5.383,17.939,96.565637,
BEE,BRIS_041,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,lucorum,Male,0.1165,0.059,0.0575,7.63,23.152,176.64976,
BEE,BRIS_042,Britain,BRISTOL,Royal Fort Gardens,51.46,-2.60,0.00,11/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,lucorum,Male,0.1151,0.059,0.0561,7.37,22.554,166.22298,
BEE,BRIS_043,Britain,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0.00,15/08/2017,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,lucorum,Male,0.1234,0.059,0.0644,7.335,23.277,170.736795,
